name,0,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000
ABU(B1),-0.25385196276513811,-0.38082361667814435,-1.1746646464949999,-0.43166396348897751,-0.3698231940873592,-1.0448341932096736,-0.6247682322890552,-1.228033433689286,-0.081969227424664171,-0.05901999461633832,-0.05894897656225611,-0.43097802251323614,-0.38718813744216191,0.39748528825501117,-0.5051493613463397,-0.71595476326288443,0.18024252050295939,0.46931536438626531,-0.60785926109380639,0.26141750610312098,-0.76719587247227983,-0.53969104760016307,-0.12370770098611819,-0.52406952573665211,-0.089192809416739599,-0.45199878283227551,0.031556139173693001,-0.92577581024938937,-1.0857201146740481,-1.42675730134737,-1.9328418078058909,-2.0149725008499906,-1.9213654077533993,-0.45615825421148692,-0.54301833246702191,-0.6850215156765993,-0.80884845476200851,-0.17357947843834001,0.34887320705291264,0.81633727229418462,1.849058970894073,2.9112521123471611,2.5403031583578461,1.2127040032403056,1.4553440111183857,1.3832666855061329,1.2109280832135609,2.1892662273793353,1.3799758333040544,0.67508431243927158,-0.30017908725384918,-0.62408668966260716,0.13934558975225061,0.27242124966633541,-0.0081696267100800808,0.41183322139274159,0.38609222980485319,0.68840166904019873,1.1992977795670445,1.8160932380057386,2.4114536150961694,1.9683960364390649,2.6222606168660891,2.1411282739687949,0.40271997605136972,-0.45724554041007054,-0.32450181868373629,-0.35876289918849585,-1.024233755820575,-1.2952668871485293,-1.4796269490747114,-1.5371761669556772,-1.2229893628241786,-1.220284691051347,-0.62520431273515342,-0.19475567478523043,-0.98219767089966936,-1.5169914526291508,-1.5849532924848868,-1.0881549128156809,-0.62289651852707129,0.9177174463715434,-0.13064434423612031,-0.57487021811867423,-0.56479788630534444,-0.087040992711906337,0.55284078825079608,0.75052499312488608,0.62907681362952328,0.41710589813339471,-0.58066694131512309,-0.36571360207559422,-0.44962882679850658,-0.15464247225378258,0.32813680619907493,0.5268817671202487,0.16961142568907667,0.70648997830681803,0.69803074035576351,0.44858732600288825,1.5383906385619448,1.0297680453589935,1.0291403801955674,0.84644171406396407,1.2414227233010735,0.50318698494576697,1.0095204328137599,1.0780432676103322,0.18815243741825796,-0.51890021989844215,-0.98807159765722219,-0.79034313687587332,-1.1179273508887781,-0.53301480961598935,-1.0608713048078799,-0.30267381057291898,-0.55991919517033695,-1.3987550491206526,-0.52934971391743479,-0.27709999418576758,-0.092084117346621641,1.252532581368029,0.99490742574799329,-0.34492431565041459,-0.6142841015147168,-0.0052617373215726789,-0.21420863652866989,-1.1260573146323911,-0.54913341062589749,0.73799786425409863,0.6200032393563647,0.99695713824730114,0.24068506640542148
Arbiter(B2),0.03319264433101126,0.56688714910053739,0.16375486783975512,0.30105973103532424,0.16485617492675173,-0.15070111769671829,-0.81235732803791783,-0.80089108831328981,-1.5654157466375878,-1.824056234417019,-1.8907790949154202,-1.7003906133396172,-1.5712704985755888,-0.78025798041203354,-0.13274427506646946,0.0061179004606662169,0.26633726736953794,-0.3253719620233938,-0.15893484955710269,-0.80402994945316164,-0.84989970285680305,-0.77894775607273004,-0.021949790194237453,0.19031957789214241,0.0063917630564056024,-0.2786674182075029,-0.62312455361406205,-1.33440781350516,-0.86163395337245829,-0.83851560113411949,-0.61976204276189761,-0.94334189336150998,-1.2118486453016528,-1.4292172701114236,-1.6466144138323122,-0.63702951452766055,-0.63097882558306495,-0.90253581362181412,-0.51814880492601512,-0.78059823854906385,-0.9618491356992851,-0.62380680277143785,-0.34550639957888218,-0.0043107426938058194,0.80039833491032431,0.74883361878244981,0.34705178829816163,0.79904496914012624,1.0254656606921748,0.92844463275756928,1.0308249231954554,0.35591837583349928,-0.31255682662005124,-1.0427926745557399,-1.5119557254871436,-1.1968591178391255,-0.94577895195388362,-0.84005525793734748,-0.37373692412570675,-0.83201772902751581,-0.52675109495709294,-0.33061727559400511,-0.21078233418093686,0.47821670653965143,0.116234082475399,-0.1860567758591527,-0.14781194002154419,-0.52821370820999836,-0.77562595647618382,-0.83482864019860226,-0.8259692941139315,-1.1975555013528627,-1.1871866894321996,-0.68521681670841639,-1.0030198805566468,-1.4615642912508304,-1.0715652954790613,-0.74377427287837117,-0.39465432449951071,-0.69943762493024886,-0.43117206396812613,-0.19413083360054992,-0.81536312288108559,-1.4454528330960239,-0.92775572454956534,-0.43623215207466359,0.78419046504946577,1.656413322429541,1.8988523149037839,1.1890711167739227,1.3945026603129147,1.4835574612438844,1.5836466023407474,1.1231903958324718,2.1580227991311247,2.2245512757144894,1.8226532931531669,1.4386272461582492,1.0815462293137565,0.70528970012613124,1.1357898962346753,1.306478207567352,1.6255476758912208,1.5690899427502725,1.2460726914196254,0.2597254000534866,0.015438701021587224,0.078340498452003679,0.63453736754014234,0.27925562745656279,-0.053610119401999945,0.059405178788018188,-0.28616182312077743,-0.59876523496926415,-0.28280105425356988,0.14288213067991873,0.43315409717771003,1.0748384954236427,1.2473269736854984,1.7499707598350709,1.3178388491539064,1.2669798654523878,1.1932886800134948,1.0985045070778292,1.4780574599381247,1.4805349126762264,0.84898795846110031,0.90686098611872612,1.5237146872430749,1.851639155651909
Akoma(B3),-0.59206726787096042,-0.50473590218313946,-0.40899777905900037,-1.0008055076389342,-0.88884561717345723,-0.087035071314754742,-0.36801065317106113,-0.81047381824797915,-1.8084312168394423,-1.9531812750512103,-1.7723818139147343,-1.7430382450594537,-0.77411323346884864,-0.31807281158923334,0.02486474341532071,-0.6971294942184838,-0.49513628232007134,0.011831523587491909,0.45865230350348285,0.63193889405572834,0.78112474996115133,1.0104009896377184,1.357520205034171,0.56970649492079073,0.18712746834003005,-0.031269313289719443,-0.48859530867451473,-0.98764436646733089,-0.68678785089556704,-1.002527694832563,-0.9658156011856377,-0.84711980018180666,-0.054104621230624532,-0.74561863667477091,-0.64776570803450018,-0.82492451891965568,-0.37265338780507445,-0.096234709493853321,0.11176578248926594,0.37624560843900379,-0.036085227370686292,0.34804594525385701,0.70426483905404813,1.7635808832485438,1.0292159044395304,0.51392345530246586,1.0746814537772089,1.2010707144694337,1.3942704304049405,-0.16612347022750387,-0.8365517396614196,-1.2847322673881554,-1.1325484092928351,-0.75324553535854877,-0.47935371258352688,0.43468628051345803,0.28922515863099052,-0.068114894244473687,0.94717801436832161,1.4039194104081765,1.2190738325501629,1.9317642832799859,1.7229185261779294,1.7922855072508648,1.2740483620520087,-0.075274731131236075,-0.48258640864403474,-0.58413354029736131,-0.60450504310471576,-1.6672425012381982,-1.4403091514052699,-1.414070909167028,-0.91290803814437105,-1.0712066586704732,-1.6725746808613817,-1.2151706653098324,-1.1018614666095845,-1.3891923316749801,-1.2610190819172906,-1.3856178657139409,-0.91621333319141307,-0.63040012085656483,-0.9912135246173579,-1.0895346391457392,0.3640420842537147,1.2549523035641732,1.3605470015634566,1.0891793504884719,0.68288930810948911,0.98040263763756919,0.69138947964608233,0.59888406120148463,0.70301534863216997,1.3598960973352381,1.3539576652726326,0.72933718066712783,0.22617658213670011,0.41739997624251807,0.6717114131553501,1.3896350960975079,0.19930893595088633,0.5889039309256312,0.85047511471926662,1.3275738264110084,1.2619970282708992,1.375271249755309,1.8415305323567268,2.0281698854408017,1.8665985481109164,0.55405283008020667,0.5902145995540401,0.049341305886054967,-0.81735016572399533,-0.7313006186673513,-1.2913083438398612,-1.0882174151168671,-0.89989730654962197,-1.5268011168394655,-1.2889825180901999,-1.3300778875903083,-0.75432460799522649,0.93822649242110923,0.75477973693472422,1.2184942407118351,0.51221528246132952,0.48718157952547736,0.82382929711786335,0.67608831406500203,-0.37229922143479449,0.25271659694977328,1.0340464834814425,-0.63665125900853026,-0.29724524620981996
